ID_imagen,Clase,Latitud,Longitud,defectuoso
1716568591078445.jpg,alcantarilla,-33.26482696225,-56.62568928115,False
1716568606526535.jpg,alcantarilla,-33.2665487286,-56.62200347275,False
1716568618112594.jpg,alcantarilla,-33.2678647355,-56.61918642415,False
1716568685215213.jpg,defensas,-33.27521122025,-56.60334537590001,False
1716568691008243.jpg,puentes,-33.27586733195,-56.60249008725,False
1716568697766785.jpg,defensas,-33.2769242807,-56.601666213,False
1716568732042226.jpg,alcantarilla,-33.2832581121,-56.5969709522,False
1716568745076551.jpg,entradas,-33.2858428497,-56.59509836525,False
1716568747973064.jpg,entradas,-33.28640474274999,-56.5946885392,False
1716568755697107.jpg,entradas,-33.2878746075,-56.59361708665,False
1716568767765922.jpg,entradas,-33.29013948655,-56.5919568366,False
1716568773076207.jpg,alcantarilla,-33.2911450763,-56.59121406885,False
1716568784696754.jpg,entradas,-33.29331322235,-56.58963032125,False
1716568793869053.jpg,defensas,-33.29503002414999,-56.58839380965,False
1716568812696415.jpg,entradas,-33.2985835974,-56.5857300374,False
1716568815592928.jpg,entradas,-33.2990726778,-56.58534057725,False
1716568832006521.jpg,entradas,-33.30218058835,-56.58302025885,False
1716568835868549.jpg,entradas,-33.30291205810001,-56.58247620285,False
1716568847937364.jpg,entradas,-33.30506928565,-56.5808368573,False
1716568848902869.jpg,entradas,-33.3052347539,-56.58070651235001,False
1716568878833544.jpg,entradas,-33.3102168386,-56.57686117275,False
1716568886074832.jpg,defensas,-33.311347743,-56.57598859925,False
1716568896695395.jpg,entradas,-33.31285902515,-56.57426498754999,False
1716568922315779.jpg,entradas,-33.3163236461,-56.56954942205,False
1716568931488084.jpg,alcantarilla,-33.3176738574,-56.56789420635,False
1716568954660220.jpg,entradas,-33.3213676284,-56.56340536935,False
1716568957073983.jpg,entradas,-33.32176792205,-56.56292860975,False
1716568970591069.jpg,alcantarilla,-33.3241146138,-56.56037968925,False
1716568990866691.jpg,entradas,-33.327761779,-56.55646282875,False
1716568999556242.jpg,alcantarilla,-33.3292401373,-56.5548337441,False
1716569005832030.jpg,alcantarilla,-33.33040187155,-56.55355130475,False
1716569015487085.jpg,entradas,-33.332075011,-56.5516788799,False
1716569017418097.jpg,entradas,-33.3324005686,-56.5513153803,False
1716569028038658.jpg,entradas,-33.3339986455,-56.54952702655,False
1716569039141979.jpg,entradas,-33.33557948575,-56.547715485,False
1716569041072992.jpg,entradas,-33.33584761665,-56.54737817375,False
1716569045417769.jpg,entradas,-33.33639418415,-56.54667933885,False
1716569057969344.jpg,entradas,-33.33794277745,-56.544712316,False
1716569068589908.jpg,entradas,-33.3395249879,-56.54280538925001,False
1716569070038168.jpg,entradas,-33.33978665655,-56.5425091284,False
1716569084038003.jpg,entradas,-33.34203316285,-56.54030186905,False
1716569099003351.jpg,defensas,-33.34471423025,-56.538376612,False
1716569115899701.jpg,entradas,-33.3470381529,-56.53593617615,False
1716569121209984.jpg,entradas,-33.34764097295,-56.53493252125,False
1716569132313303.jpg,entradas,-33.3489179408,-56.5333001529,False
1716569148726906.jpg,entradas,-33.3502815672,-56.53183124225,False
1716569225967394.jpg,entradas,-33.34863452425,-56.53355728265,False
1716569231760427.jpg,entradas,-33.3479756601,-56.53434531425,False
1716569238036217.jpg,entradas,-33.34735414515,-56.53534668395,False
1716569270863421.jpg,entradas,-33.3425029693,-56.5398581376,False
1716569285828769.jpg,entradas,-33.3402172885,-56.54196672945,False
1716569287759778.jpg,entradas,-33.3399436925,-56.5422783465,False
1716569309966421.jpg,entradas,-33.3369554106,-56.54590851825,False
1716569314793951.jpg,entradas,-33.33629597985,-56.54675191975,False
1716569317207719.jpg,entradas,-33.33595639585,-56.54718746345,False
1716569321069740.jpg,entradas,-33.335441646,-56.54783489295,False
1716569331690308.jpg,entradas,-33.3344623457,-56.548954907,False
1716569341345367.jpg,entradas,-33.33327490125,-56.55028617425,False
1716569344241887.jpg,entradas,-33.33287164950001,-56.55073811885,False
1716569346655651.jpg,entradas,-33.3325325335,-56.55111954035,False
1716569358724477.jpg,alcantarilla,-33.3308099373,-56.55305164630001,False
1716569362103749.jpg,entradas,-33.33031948425,-56.5536006844,False
1716569365965776.jpg,alcantarilla,-33.32975990689999,-56.55421771155,False
1716569398792982.jpg,alcantarilla,-33.3246006365,-56.5598237994,False
1716569412792825.jpg,entradas,-33.3223224375,-56.56225681335,False
1716569415206585.jpg,entradas,-33.3219367164,-56.5626878186,False
1716569438861487.jpg,alcantarilla,-33.31808988785,-56.5673384245,False
1716569447551041.jpg,entradas,-33.3167235555,-56.56900852075,False
1716569448516548.jpg,entradas,-33.31656883239999,-56.5691986714,False
1716569489550563.jpg,entradas,-33.310856201,-56.57632044945,False
1716569519481249.jpg,entradas,-33.30687028475,-56.57938918515001,False
1716569594825214.jpg,entradas,-33.30555265525,-56.580412393,False
1716569612204326.jpg,entradas,-33.30273817635,-56.58256076764999,False
1716569627652431.jpg,entradas,-33.29981025,-56.5847285789,False
1716569631031702.jpg,entradas,-33.29913613835,-56.58524578790001,False
1716569668686441.jpg,alcantarilla,-33.29172028775,-56.59075235545,False
1716569674479480.jpg,entradas,-33.29059491975001,-56.5915764078,False
1716569685617285.jpg,entradas,-33.28846954485,-56.59313875765,False
1716569696720611.jpg,entradas,-33.28637037425,-56.5946712021,False
1716569710720447.jpg,alcantarilla,-33.28371184274999,-56.59659888340001,False
1716569771547348.jpg,entradas,-33.27424761565,-56.6053076436,False
1716569829029458.jpg,alcantarilla,-33.2681175264,-56.6185747001,False
1716569840615535.jpg,alcantarilla,-33.26683328315,-56.62131156755,False
1716569856546391.jpg,alcantarilla,-33.2650835804,-56.6250666289,False
1716569897097658.jpg,entradas,-33.26079199235,-56.6342977986,False
1716569899994179.jpg,entradas,-33.26055763415,-56.6348169336,False
1716569966165853.jpg,entradas,-33.252319312,-56.65038745375,False
1716569978234681.jpg,alcantarilla,-33.2508059534,-56.65323202795,False
1716570058371717.jpg,alcantarilla,-33.241218237,-56.671653999,False
1716570067061274.jpg,entradas,-33.2402340855,-56.67361060095,False
1716570078647358.jpg,entradas,-33.2387963535,-56.6764747915,False
1716570093129952.jpg,defensas,-33.2371091166,-56.6797225519,False
1716570098922988.jpg,defensas,-33.2364071339,-56.68087582184999,False
1716570148646572.jpg,entradas,-33.22967223975,-56.69168140865,False
1716570162163663.jpg,entradas,-33.22784418080001,-56.6946099942,False
1716570176163506.jpg,entradas,-33.22591350435,-56.69769586775,False
1716570186301323.jpg,entradas,-33.2248202044,-56.69969067389999,False
1710770186657956.jpg,PARE,-34.78873688811974,-55.32264019778033,False
1710770192106407.jpg,Otras-(Reglamentacion),-34.78921408096281,-55.32291665093922,False
1710770199589407.jpg,Otras-(Prevencion),-34.78954227933745,-55.32295247723587,False
1710770243659799.jpg,Clasicas-(Prevencion),-34.79183243633505,-55.32351036651765,False
1710770246590929.jpg,Clasicas-(Prevencion),-34.79210151070579,-55.32356002036791,False
1710770246590929.jpg,Otras-(Reglamentacion),-34.79203523414995,-55.32366480564428,False
1710770257832672.jpg,Clasicas-(Prevencion),-34.79245763238856,-55.3235703173383,False
1710770268108869.jpg,Clasicas-(Prevencion),-34.79292670137426,-55.32364785580409,False
1710770283350747.jpg,Otras-(Reglamentacion),-34.79335238265734,-55.32375811108228,False
1710770283350747.jpg,Clasicas-(Prevencion),-34.793373784631,-55.32376205223245,False
1710770325765935.jpg,Otras-(Reglamentacion),-34.79680195093508,-55.32457165704563,False
1710770359215314.jpg,Otras-(Reglamentacion),-34.80038978896177,-55.32541781863137,False
1710770369974287.jpg,Otras-(Reglamentacion),-34.80149159093015,-55.32567721755672,False
1710770369974287.jpg,Otras-(Informacion),-34.80139400442794,-55.3256617039756,False
1710770448113936.jpg,Otras-(Informacion),-34.8090290744381,-55.3273585731333,False
1710770490736951.jpg,Informacion-verde,-34.812454505754,-55.32809539292753,False
1710770497150965.jpg,Otras-(Reglamentacion),-34.81298925166901,-55.32821997822364,False
1710770502047678.jpg,Otras-(Reglamentacion),-34.81318687223072,-55.32826201727811,False
1710770507427170.jpg,Otras-(Reglamentacion),-34.81374547634849,-55.32833523231002,False
1710770507427170.jpg,Otras-(Reglamentacion),-34.81367566483104,-55.32825457213269,False
1710770507427170.jpg,Otras-(Reglamentacion),-34.81377493058095,-55.32834938075485,False
1710770513254955.jpg,PARE,-34.81383841029387,-55.3283546343083,False
1710770593843911.jpg,PARE,-34.81403653760517,-55.32829404473038,False
1710770604189094.jpg,Otras-(Informacion),-34.81381226405851,-55.32817512366305,False
1710770618879255.jpg,Otras-(Reglamentacion),-34.81310671622457,-55.32810050073677,False
1710770618879255.jpg,Otras-(Informacion),-34.81311868866366,-55.32807189655433,False
1710770625776046.jpg,Informacion-verde,-34.81269815807056,-55.32799818233769,False
1710770719917238.jpg,Otras-(Informacion),-34.80335873307696,-55.32593119669092,False
1710770800678682.jpg,Otras-(Prevencion),-34.79514082927681,-55.32404639971042,False
1710770810885938.jpg,Otras-(Reglamentacion),-34.79409042080648,-55.32379051751652,False
1710770813782592.jpg,Informacion-verde,-34.79394221677634,-55.32375075024901,False
1710770820127645.jpg,Clasicas-(Prevencion),-34.79358522951267,-55.32367568537293,False
1710770820127645.jpg,Informacion-verde,-34.79365305297591,-55.32368063305341,False
1710770840197317.jpg,Clasicas-(Prevencion),-34.79300822658386,-55.32352971851263,False
1710771247453267.jpg,Clasicas-(Prevencion),-34.79291073620089,-55.32362125439657,False
1710771247453267.jpg,Clasicas-(Prevencion),-34.79287068519604,-55.32361641943683,False
1710775020824779.jpg,PARE,-34.85675291481363,-55.16393223576956,False
1710775033374590.jpg,Otras-(Informacion),-34.85715128558297,-55.16428482663253,False
1710775033374590.jpg,Clasicas-(Prevencion),-34.85734281876062,-55.16425448457148,False
1710775040614860.jpg,Otras-(Reglamentacion),-34.85778071054487,-55.16415585588076,False
1710775099985094.jpg,Otras-(Reglamentacion),-34.86301123129459,-55.16879658434501,False
1710775165630220.jpg,Clasicas-(Prevencion),-34.86858097413815,-55.1766906840104,False
1710775298851190.jpg,Clasicas-(Prevencion),-34.87552747613019,-55.19154633865235,False
1710775298851190.jpg,Otras-(Reglamentacion),-34.87524940653667,-55.19145874244623,False
1710775403145539.jpg,Clasicas-(Prevencion),-34.87900499138918,-55.19364259743669,False
1710775509370614.jpg,Otras-(Reglamentacion),-34.8702715985743,-55.1839269618379,False
1710775648866408.jpg,Otras-(Reglamentacion),-34.86053422347335,-55.16535163448849,False
1710775670587206.jpg,Otras-(Reglamentacion),-34.85802022605542,-55.16405826113336,False
1710775682654311.jpg,PARE,-34.85689192065228,-55.16403148649771,False
1710775726095903.jpg,Ceda-el-paso,-34.85568693627294,-55.16516096993242,False
1710777907615139.jpg,PARE,-34.83337878078092,-55.2606003501046,False
1710780250518789.jpg,Otras-(Reglamentacion),-34.79415400894353,-55.3198139195942,False
1710780300731743.jpg,Clasicas-(Prevencion),-34.7932093628455,-55.3232154468542,False
1710780304594280.jpg,Clasicas-(Prevencion),-34.79338128345072,-55.32381346250084,False
1710780304594280.jpg,Ceda-el-paso,-34.79313465758295,-55.32348433314279,False
1710780314767920.jpg,Clasicas-(Prevencion),-34.79299729894813,-55.32359281414585,False
1710781681854750.jpg,Clasicas-(Prevencion),-34.75975693676892,-55.25631782044409,False
1710781692476888.jpg,Otras-(Reglamentacion),-34.75862744737643,-55.25623240347623,False
1710781701167732.jpg,Clasicas-(Prevencion),-34.75775574940259,-55.25583848556185,False
1710781712272698.jpg,Clasicas-(Prevencion),-34.75648460415685,-55.25544205877704,False
1710781729930280.jpg,Clasicas-(Prevencion),-34.75442329832921,-55.25535668349853,False
1710781752623027.jpg,Clasicas-(Prevencion),-34.75169930888783,-55.2562038868167,False
1710781784489442.jpg,Clasicas-(Prevencion),-34.74794537945042,-55.25792058952892,False
1710781816355853.jpg,Clasicas-(Prevencion),-34.74489238729135,-55.25816647381547,False
1710781827943643.jpg,Clasicas-(Prevencion),-34.74362508113242,-55.25847170736162,False
1710781842428372.jpg,Otras-(Reglamentacion),-34.74238991439962,-55.25943268410395,False
1710781895056231.jpg,Clasicas-(Prevencion),-34.73678015576359,-55.26156117603259,False
1710781907126842.jpg,Clasicas-(Prevencion),-34.73537028415236,-55.26159957855604,False
1710781915334852.jpg,Ceda-el-paso,-34.73461578428202,-55.26160690808523,False
1710781939958897.jpg,Clasicas-(Prevencion),-34.73302291305151,-55.26204708982916,False
1710781966514233.jpg,Clasicas-(Prevencion),-34.73064275810234,-55.26321126963846,False
1710781996966649.jpg,Clasicas-(Prevencion),-34.72713626000687,-55.26309965088051,False
1710782001312071.jpg,Otras-(Reglamentacion),-34.72661708245571,-55.26292870328497,False
1710782024487635.jpg,Otras-(Reglamentacion),-34.72457066198245,-55.26204631713939,False
1710782057319684.jpg,Clasicas-(Prevencion),-34.72207619847911,-55.26089797967608,False
1710782057319684.jpg,Clasicas-(Prevencion),-34.72208509104776,-55.26088337109189,False
1710790651564660.jpg,Clasicas-(Prevencion),-34.71192475560303,-55.2589341321827,False
1710790722524098.jpg,Clasicas-(Prevencion),-34.71861318504794,-55.25982690302384,False
1710790747142670.jpg,Otras-(Reglamentacion),-34.72017811920525,-55.26032397437015,False
1710790751969845.jpg,Otras-(Reglamentacion),-34.72064668732301,-55.2604892759275,False
1710790763072334.jpg,Clasicas-(Prevencion),-34.72161913679881,-55.26083988048575,False
1710790785760042.jpg,Clasicas-(Prevencion),-34.72282205300861,-55.26148222703357,False
1710790785760042.jpg,Clasicas-(Prevencion),-34.7227368679892,-55.26142210523754,False
1710790824377414.jpg,Clasicas-(Prevencion),-34.72556352645648,-55.26259491401206,False
1710790830170016.jpg,Otras-(Reglamentacion),-34.72606674203718,-55.262831851765,False
1710790854305869.jpg,Clasicas-(Prevencion),-34.72872255541581,-55.26355837625889,False
1710790890026930.jpg,Clasicas-(Prevencion),-34.73304388778073,-55.26216477477097,False
1710790917541800.jpg,Clasicas-(Prevencion),-34.73504631469897,-55.26172657017521,False
1710790931057874.jpg,Clasicas-(Prevencion),-34.73642684935062,-55.26171634531023,False
1710790954711008.jpg,Clasicas-(Prevencion),-34.739425773547,-55.26127773117399,False
1710790976915988.jpg,Clasicas-(Prevencion),-34.74211741899293,-55.25982230111253,False
1710791008292592.jpg,Clasicas-(Prevencion),-34.74603416178915,-55.25828642360212,False
1710791036772888.jpg,Clasicas-(Prevencion),-34.74985529466989,-55.25719569753723,False
1710791053185265.jpg,Clasicas-(Prevencion),-34.75238930506421,-55.25600020588086,False
1710791069597637.jpg,Clasicas-(Prevencion),-34.75461304334748,-55.25548262634506,False
1710791082148277.jpg,Clasicas-(Prevencion),-34.75612527266202,-55.25554502201677,False
1710791084079141.jpg,Otras-(Reglamentacion),-34.75650337937603,-55.25556185625697,False
1710791092285330.jpg,Clasicas-(Prevencion),-34.75738492699082,-55.25577665797521,False
1710791133316265.jpg,Otras-(Reglamentacion),-34.76247468442646,-55.25602123305453,False
1710770212348441.jpg,entradas,-34.79028891265,-55.32311015080001,False
1710770253418736.jpg,entradas,-34.79221007785,-55.3235269509,False
1710770291626883.jpg,entradas,-34.7935870471,-55.3237770616,False
1710770296075277.jpg,entradas,-34.7938479928,-55.323833096,False
1710770299454721.jpg,entradas,-34.79406069685,-55.32387735835,False
1710770303834149.jpg,entradas,-34.79439281815,-55.3239513616,False
1710770306730824.jpg,alcantarilla,-34.79461292715,-55.3240076445,False
1710770324800385.jpg,entradas,-34.79654070895,-55.32446347775,False
1710770338042200.jpg,entradas,-34.79788186624999,-55.32478280705,False
1710770340938844.jpg,entradas,-34.7981892074,-55.32485509425,False
1710770344801041.jpg,entradas,-34.7985682745,-55.32494217585,False
1710770350870206.jpg,alcantarilla,-34.79924913135,-55.3251049492,False
1710770356801438.jpg,alcantarilla,-34.7999700619,-55.32527130745,False
1710770359215314.jpg,entradas,-34.8002303464,-55.3253308955,False
1710770365629316.jpg,entradas,-34.80092508965,-55.32549538415,False
1710770373422680.jpg,entradas,-34.80173342505,-55.3256917411,False
1710770395492377.jpg,entradas,-34.8041375602,-55.326256205,False
1710770405698750.jpg,entradas,-34.8052850475,-55.3264907618,False
1710770411492913.jpg,entradas,-34.80592184045,-55.3266174051,False
1710770448597600.jpg,alcantarilla,-34.80891364605,-55.32723471845,False
1710770454459866.jpg,entradas,-34.8094255529,-55.327350005,False
1710770462391168.jpg,entradas,-34.81011337175001,-55.32749890385,False
1710770471219054.jpg,entradas,-34.8109079723,-55.3276864061,False
1710770477081321.jpg,entradas,-34.8114670098,-55.32781273675,False
1710770610051364.jpg,entradas,-34.8137240475,-55.32827150115,False
1710770633017671.jpg,entradas,-34.81228049805,-55.32794048615,False
1710770696606078.jpg,entradas,-34.80616857015,-55.32660798345,False
1710771289937559.jpg,defensas,-34.7933876446,-55.32258444265,False
1710771305455355.jpg,entradas,-34.7937559471,-55.3213483054,False
1710771367388616.jpg,entradas,-34.7946012232,-55.3167039931,False
1710771372216375.jpg,entradas,-34.79462892325,-55.31646894555,False
1710771331387325.jpg,entradas,-34.79421585585,-55.31968806085,False
1710771335801274.jpg,entradas,-34.7942719015,-55.3193018231,False
1710771342146330.jpg,entradas,-34.7943452914,-55.31873519475,False
1710771344560213.jpg,entradas,-34.7943727416,-55.3185234465,False
1710771347456866.jpg,entradas,-34.7944025309,-55.3182913035,False
1710771353319149.jpg,entradas,-34.79445493125,-55.31789755295,False
1710771356766686.jpg,entradas,-34.7944939172,-55.3175802949,False
1710771359664202.jpg,entradas,-34.79452900055,-55.317294485,False
1710771361112528.jpg,entradas,-34.79454782825,-55.31715366325,False
1710771364009186.jpg,entradas,-34.79457816335,-55.316916218,False
1710771448288078.jpg,entradas,-34.79603781,-55.3162085823,False
1710771581775644.jpg,entradas,-34.7972518571,-55.3170652375,False
1710771598327960.jpg,entradas,-34.79801365515,-55.3174158815,False
1710771612949175.jpg,entradas,-34.79882766665,-55.3172503846,False
1710771636329325.jpg,entradas,-34.7997587629,-55.31696481535,False
1710771640260502.jpg,entradas,-34.799886165,-55.3168121237,False
1710771770161714.jpg,entradas,-34.80520237275,-55.313187286,False
1710771801438696.jpg,entradas,-34.80640776215,-55.31236277665001,False
1710771833681226.jpg,entradas,-34.8075044164,-55.3113763905,False
1710771847474826.jpg,entradas,-34.80792325855001,-55.31048272985,False
1710771855750091.jpg,entradas,-34.8081566525,-55.3099550589,False
1710771864475429.jpg,entradas,-34.80837741245,-55.3094375199,False
1710771873786106.jpg,entradas,-34.8085172128,-55.30913836795,False
1710771884476143.jpg,entradas,-34.80871927255,-55.30869689955,False
1710771888338348.jpg,entradas,-34.80881599835,-55.30851062335,False
1710771900511197.jpg,entradas,-34.80916540945,-55.3079286526,False
1710771912235752.jpg,entradas,-34.8095283207,-55.30728957685,False
1710771918649773.jpg,entradas,-34.8097042357,-55.3069139991,False
1710771949512940.jpg,entradas,-34.81048839165,-55.3051750895,False
1710771953857921.jpg,entradas,-34.810611116,-55.30492455025,False
1710771978824323.jpg,entradas,-34.8112249055,-55.303549349,False
1710771989859196.jpg,entradas,-34.81151013965,-55.30293304404999,False
1710772146002632.jpg,entradas,-34.8129048866,-55.29530684045,False
1710772173382898.jpg,entradas,-34.8136423475,-55.2944800466,False
1710775026134314.jpg,entradas,-34.85680383125001,-55.16413519655,False
1710775030478479.jpg,entradas,-34.8569492484,-55.1642362474,False
1710775082608440.jpg,entradas,-34.86136370929999,-55.16641806185,False
1710775131842292.jpg,entradas,-34.86566771765,-55.1725196621,False
1710775207141109.jpg,defensas,-34.87005580285,-55.18142818975,False
1710775246238568.jpg,entradas,-34.8707769869,-55.1859464949,False
1710775276647698.jpg,entradas,-34.8735511451,-55.189110906,False
1710775312366360.jpg,defensas,-34.87655283465,-55.1918556099,False
1710775314297100.jpg,puentes,-34.8767056586,-55.19198169595001,False
1710775318193054.jpg,entradas,-34.87699012885,-55.1922195467,False
1710775326398691.jpg,entradas,-34.8776169355,-55.1925683796,False
1710775351498291.jpg,entradas,-34.8788929575,-55.19363318889999,False
1710777222392721.jpg,entradas,-34.842424657,-55.2279668715,False
1710777240774318.jpg,entradas,-34.842121303,-55.22900978235,False
1710777266846520.jpg,entradas,-34.84171826325,-55.23052155675,False
1710777421348423.jpg,entradas,-34.841036558,-55.24009830475001,False
1710777583092529.jpg,entradas,-34.838371888,-55.247370966,False
1710777639099427.jpg,entradas,-34.83782885345,-55.2496168451,False
1710777675793599.jpg,entradas,-34.83747953465,-55.2512120088,False
1710777712487762.jpg,entradas,-34.83701091455,-55.25298233785,False
1710777746767835.jpg,entradas,-34.83663146985,-55.25428570475,False
1710777756458680.jpg,entradas,-34.8365178597,-55.25466547685,False
1710777795084110.jpg,entradas,-34.8360429775,-55.25623541075,False
1710777856401971.jpg,entradas,-34.83475765085,-55.25843229045,False
1710777886371159.jpg,entradas,-34.833964236,-55.2596831,False
1710777954931274.jpg,entradas,-34.83325322330001,-55.26090255715,False
1710777984383148.jpg,entradas,-34.83258917315,-55.26211135665,False
1710778010006965.jpg,entradas,-34.8320886947,-55.26305895815,False
1710778023043041.jpg,entradas,-34.831922799,-55.26340428285,False
1710778039941657.jpg,entradas,-34.831725789,-55.2639339269,False
1710778045252650.jpg,entradas,-34.8316606853,-55.26412648525,False
1710778072773252.jpg,entradas,-34.8312315696,-55.2654465984,False
1710778087740597.jpg,entradas,-34.83101511625,-55.26611325915,False
1710778149334308.jpg,entradas,-34.82950184085,-55.26849727765,False
1710778166232921.jpg,entradas,-34.82909724635,-55.26911070275,False
1710778298524872.jpg,entradas,-34.82784384485,-55.27329593355,False
1710778324597007.jpg,entradas,-34.8275261376,-55.27401428125,False
1710778389329000.jpg,entradas,-34.82595247135,-55.27506823135001,False
1710778400433793.jpg,entradas,-34.82565327935,-55.2753323845,False
1710778408641684.jpg,entradas,-34.8254142914,-55.27560925874999,False
1710778453543678.jpg,entradas,-34.82437814625,-55.2772729125,False
1710778472856362.jpg,entradas,-34.82390230375,-55.27818462499999,False
1710778543382146.jpg,entradas,-34.82296254565,-55.27984607335,False
1710778594560749.jpg,entradas,-34.82177957675,-55.28132728725,False
1710778666983298.jpg,entradas,-34.82018553305,-55.28336242605,False
1710778680502175.jpg,entradas,-34.8198491596,-55.28397334925,False
1710778742302746.jpg,entradas,-34.81926675845,-55.28595459365,False
1710778826795715.jpg,entradas,-34.8181045408,-55.28885725735,False
1710778839831769.jpg,entradas,-34.81780930265001,-55.28923069365,False
1710778873146137.jpg,entradas,-34.81688485559999,-55.29031091885,False
1710778875560223.jpg,entradas,-34.81681602075,-55.29039121825,False
1710778879905574.jpg,entradas,-34.8166978396,-55.29052933200001,False
1710778882802474.jpg,entradas,-34.81661765365,-55.29061880775,False
1710778889079094.jpg,entradas,-34.8164234831,-55.29084841135,False
1710778895355717.jpg,entradas,-34.81624845275,-55.291071952,False
1710778906494990.jpg,entradas,-34.8159472187,-55.29150737015,False
1710778936429639.jpg,entradas,-34.815280333,-55.2927289734,False
1710778992436396.jpg,entradas,-34.81375712365,-55.29436936675,False
1710779021405408.jpg,entradas,-34.81303866815,-55.29516324975,False
1710779089965400.jpg,entradas,-34.8108109231,-55.2976546413,False
1710779192322554.jpg,entradas,-34.81155513275,-55.3026965411,False
1710779207289876.jpg,entradas,-34.81129978135,-55.30338109005,False
1710779243018311.jpg,entradas,-34.81057533775,-55.30496757285,False
1710779480081321.jpg,entradas,-34.80986602165,-55.3065436219,False
1710779496497088.jpg,entradas,-34.80961676645001,-55.3070797437,False
1710779517741024.jpg,entradas,-34.8092664135,-55.30775433455,False
1710779533673975.jpg,entradas,-34.8089960181,-55.30818848015,False
1710779553503945.jpg,entradas,-34.80862413065,-55.3088766731,False
1710779565091547.jpg,entradas,-34.8084396215,-55.3092662764,False
1710779580058863.jpg,entradas,-34.80820720935,-55.30979997275,False
1710779595991814.jpg,entradas,-34.80797649805,-55.3103251667,False
1710779627857713.jpg,entradas,-34.8075476066,-55.3112963595,False
1710779624960816.jpg,entradas,-34.80759737115,-55.311197617,False
1710779664068962.jpg,entradas,-34.80657947745,-55.31224107295,False
1710779709488211.jpg,entradas,-34.8053667497,-55.3131361728,False
1710780030837176.jpg,entradas,-34.7998979445,-55.31676738875,False
1710780052081109.jpg,entradas,-34.7990997294,-55.3172020422,False
1710780098914326.jpg,entradas,-34.79742269615,-55.3171974016,False
1710780127883333.jpg,entradas,-34.79635566325,-55.31647303205,False
1710780132228683.jpg,entradas,-34.79621018665,-55.3163538636,False
1710780194512047.jpg,entradas,-34.79470036025,-55.3160564511,False
1710780199823028.jpg,entradas,-34.7946233679,-55.31626206355,False
1710780204651194.jpg,entradas,-34.79460112775,-55.3164947395,False
1710780208513733.jpg,entradas,-34.7945777635,-55.3167294962,False
1710780214790347.jpg,entradas,-34.7945299261,-55.31712288365,False
1710780217204435.jpg,entradas,-34.794511925,-55.31726369825,False
1710780222998234.jpg,entradas,-34.79446992855,-55.3176074963,False
1710780226860767.jpg,entradas,-34.79443349045,-55.31788492975,False
1710780232171753.jpg,entradas,-34.79438685025,-55.31824823300001,False
1710780233137389.jpg,entradas,-34.7943771113,-55.31832250795,False
1710780235551469.jpg,entradas,-34.79435375775,-55.31850740715,False
1710780240862454.jpg,entradas,-34.7943046835,-55.31890121385,False
1710780241828088.jpg,entradas,-34.7942951239,-55.31897743775,False
1710780244724992.jpg,entradas,-34.79426444175,-55.319229944,False
1710780247139072.jpg,entradas,-34.79424343525,-55.31941192245,False
1710780249553158.jpg,entradas,-34.79421983525,-55.31958927265001,False
1710780253415692.jpg,entradas,-34.7941655847,-55.3198757935,False
1710780262106394.jpg,entradas,-34.7939888575,-55.3205488819,False
1710780264520480.jpg,entradas,-34.793936096,-55.32073163905,False
1710780267900197.jpg,entradas,-34.7938601757,-55.3209833606,False
1710780269831463.jpg,entradas,-34.7938269591,-55.3210932315,False
1710780274659634.jpg,entradas,-34.7937205755,-55.32142286435,False
1710780281901886.jpg,entradas,-34.79356821365,-55.32190529475,False
1710780289626958.jpg,defensas,-34.79342161375,-55.3223412416,False
1710780296869207.jpg,entradas,-34.7933188824,-55.32276512835,False
1710781612328012.jpg,entradas,-34.76565596045,-55.254840961,False
1710781627778399.jpg,entradas,-34.7646424416,-55.2551386102,False
1710781657713524.jpg,entradas,-34.76257027745,-55.2559103651,False
1710781681854750.jpg,entradas,-34.7598983752,-55.25632849285,False
1710781690545593.jpg,puentes,-34.75894179785,-55.25639090369999,False
1710781696339486.jpg,alcantarilla,-34.7583644759,-55.2561488935,False
1710781709375746.jpg,entradas,-34.757010602,-55.255531042,False
1710781720756610.jpg,alcantarilla,-34.755715395,-55.25545712195,False
1710781732827223.jpg,entradas,-34.75425719495,-55.2553818315,False
1710781740069594.jpg,entradas,-34.75336734495,-55.255444494,False
1710781745380659.jpg,entradas,-34.752768512,-55.255728303,False
1710781760831043.jpg,alcantarilla,-34.75096710015001,-55.25658681335,False
1710781777729899.jpg,entradas,-34.7488433149,-55.25756268965,False
1710781795111579.jpg,entradas,-34.74709511495,-55.2582086621,False
1710781801388295.jpg,entradas,-34.74647208975,-55.2582067262,False
1710781806699367.jpg,entradas,-34.74595057645,-55.2581995497,False
1710781812976082.jpg,entradas,-34.7453319659,-55.25819474525,False
1710781837117304.jpg,alcantarilla,-34.74298522835,-55.2590556977,False
1710781842428372.jpg,entradas,-34.7424790757,-55.25942452210001,False
1710781864638294.jpg,entradas,-34.7404987605,-55.26095913115,False
1710781871397839.jpg,entradas,-34.7397900831,-55.26112855585,False
1710781877191729.jpg,entradas,-34.73912839175,-55.2612587292,False
1710781891193636.jpg,alcantarilla,-34.73740042324999,-55.26152013995,False
1710781902298597.jpg,entradas,-34.73606291385,-55.2616620133,False
1710781909058139.jpg,entradas,-34.7353635455,-55.26164188865,False
